GP_Type,Contract_Type,Country,Practice_Type,Gender,Age,Rurality,Region,Practice_Registered_Patients,Range_of_Gross_Earnings_from_Self_Employment_£,Range_of_Total_Expenses_from_Self_Employment_£,Range_of_Income_Before_Tax_from_Self_Employment_£,Range_of_Total_Income_Before_Tax_£,Type,Value
Contractor,PMS,UK,Non-dispensing,All,All,All,Midlands,All,,,,,Average Premises,36000
Contractor,PMS,UK,Non-dispensing,All,All,All,Midlands,All,,,,,Average Tot Expenses,228900
Contractor,PMS,UK,Non-dispensing,All,All,All,Midlands,All,,,,,Average Tot Gross Earnings,345700
Contractor,PMS,UK,Non-dispensing,All,All,All,Midlands,All,,,,,Average Tot Income Before Tax,116800
Contractor,PMS,UK,Non-dispensing,All,All,All,Midlands,All,,,,,Average Total Expenses,228900
Contractor,PMS,UK,Non-dispensing,All,All,All,Midlands,All,,,,,EER,66.2
Contractor,PMS,UK,Non-dispensing,All,All,All,Midlands,All,,,,,Estimated Population,400
Contractor,PMS,UK,Non-dispensing,All,All,All,Midlands,All,,,,,Income Before Tax Standard Error,2194
Contractor,PMS,UK,Non-dispensing,All,All,All,Midlands,All,,,,,Median Income Before Tax,109300
Contractor,PMS,UK,Non-dispensing,All,All,All,Midlands,All,,,,,Sample Count,200
Contractor,PMS,UK,Non-dispensing,All,All,All,North East and Yorkshire,All,,,,,%Zero Car and Travel,26.1
Contractor,PMS,UK,Non-dispensing,All,All,All,North East and Yorkshire,All,,,,,%Zero Employee,0.7
Contractor,PMS,UK,Non-dispensing,All,All,All,North East and Yorkshire,All,,,,,%Zero Interest,57.4
Contractor,PMS,UK,Non-dispensing,All,All,All,North East and Yorkshire,All,,,,,%Zero Net Capital Allowances,5.3
Contractor,PMS,UK,Non-dispensing,All,All,All,North East and Yorkshire,All,,,,,%Zero Office and General Business,0.7
Contractor,PMS,UK,Non-dispensing,All,All,All,North East and Yorkshire,All,,,,,%Zero Other,0
Contractor,PMS,UK,Non-dispensing,All,All,All,North East and Yorkshire,All,,,,,%Zero Premises,0.7
Contractor,PMS,UK,Non-dispensing,All,All,All,North East and Yorkshire,All,,,,,Average Car and Travel,900
Contractor,PMS,UK,Non-dispensing,All,All,All,North East and Yorkshire,All,,,,,Average Employee,175700
Contractor,PMS,UK,Non-dispensing,All,All,All,North East and Yorkshire,All,,,,,Average Interest,2300
Contractor,PMS,UK,Non-dispensing,All,All,All,North East and Yorkshire,All,,,,,Average Net Capital Allowances,1400
Contractor,PMS,UK,Non-dispensing,All,All,All,North East and Yorkshire,All,,,,,Average Office and General Business,23000
Contractor,PMS,UK,Non-dispensing,All,All,All,North East and Yorkshire,All,,,,,Average Other,23600
Contractor,PMS,UK,Non-dispensing,All,All,All,North East and Yorkshire,All,,,,,Average Premises,46900
Contractor,PMS,UK,Non-dispensing,All,All,All,North East and Yorkshire,All,,,,,Average Tot Expenses,273600
Contractor,PMS,UK,Non-dispensing,All,All,All,North East and Yorkshire,All,,,,,Average Tot Gross Earnings,386500
Contractor,PMS,UK,Non-dispensing,All,All,All,North East and Yorkshire,All,,,,,Average Tot Income Before Tax,112800
Contractor,PMS,UK,Non-dispensing,All,All,All,North East and Yorkshire,All,,,,,Average Total Expenses,273600
Contractor,PMS,UK,Non-dispensing,All,All,All,North East and Yorkshire,All,,,,,EER,70.8
Contractor,PMS,UK,Non-dispensing,All,All,All,North East and Yorkshire,All,,,,,Estimated Population,1000
Contractor,PMS,UK,Non-dispensing,All,All,All,North East and Yorkshire,All,,,,,Income Before Tax Standard Error,1240
Contractor,PMS,UK,Non-dispensing,All,All,All,North East and Yorkshire,All,,,,,Median Income Before Tax,107100
Contractor,PMS,UK,Non-dispensing,All,All,All,North East and Yorkshire,All,,,,,Sample Count,550
Contractor,PMS,UK,Non-dispensing,All,All,All,North Midlands,All,,,,,%Zero Car and Travel,10.6
Contractor,PMS,UK,Non-dispensing,All,All,All,North Midlands,All,,,,,%Zero Employee,0
Contractor,PMS,UK,Non-dispensing,All,All,All,North Midlands,All,,,,,%Zero Interest,52.8
Contractor,PMS,UK,Non-dispensing,All,All,All,North Midlands,All,,,,,%Zero Net Capital Allowances,2.5
Contractor,PMS,UK,Non-dispensing,All,All,All,North Midlands,All,,,,,%Zero Office and General Business,0
Contractor,PMS,UK,Non-dispensing,All,All,All,North Midlands,All,,,,,%Zero Other,0
Contractor,PMS,UK,Non-dispensing,All,All,All,North Midlands,All,,,,,%Zero Premises,0
Contractor,PMS,UK,Non-dispensing,All,All,All,North Midlands,All,,,,,Average Car and Travel,700
Contractor,PMS,UK,Non-dispensing,All,All,All,North Midlands,All,,,,,Average Employee,142400
Contractor,PMS,UK,Non-dispensing,All,All,All,North Midlands,All,,,,,Average Interest,1400
Contractor,PMS,UK,Non-dispensing,All,All,All,North Midlands,All,,,,,Average Net Capital Allowances,2100
Contractor,PMS,UK,Non-dispensing,All,All,All,North Midlands,All,,,,,Average Office and General Business,19500
Contractor,PMS,UK,Non-dispensing,All,All,All,North Midlands,All,,,,,Average Other,21300
Contractor,PMS,UK,Non-dispensing,All,All,All,North Midlands,All,,,,,Average Premises,34000
Contractor,PMS,UK,Non-dispensing,All,All,All,North Midlands,All,,,,,Average Tot Expenses,221400
Contractor,PMS,UK,Non-dispensing,All,All,All,North Midlands,All,,,,,Average Tot Gross Earnings,335200
Contractor,PMS,UK,Non-dispensing,All,All,All,North Midlands,All,,,,,Average Tot Income Before Tax,113800
Contractor,PMS,UK,Non-dispensing,All,All,All,North Midlands,All,,,,,Average Total Expenses,221400
Contractor,PMS,UK,Non-dispensing,All,All,All,North Midlands,All,,,,,EER,66
Contractor,PMS,UK,Non-dispensing,All,All,All,North Midlands,All,,,,,Estimated Population,350
Contractor,PMS,UK,Non-dispensing,All,All,All,North Midlands,All,,,,,Income Before Tax Standard Error,2112
Contractor,PMS,UK,Non-dispensing,All,All,All,North Midlands,All,,,,,Median Income Before Tax,107200
Contractor,PMS,UK,Non-dispensing,All,All,All,North Midlands,All,,,,,Sample Count,200
Contractor,PMS,UK,Non-dispensing,All,All,All,North West,All,,,,,%Zero Car and Travel,14.4
Contractor,PMS,UK,Non-dispensing,All,All,All,North West,All,,,,,%Zero Employee,1.8
Contractor,PMS,UK,Non-dispensing,All,All,All,North West,All,,,,,%Zero Interest,45.4
Contractor,PMS,UK,Non-dispensing,All,All,All,North West,All,,,,,%Zero Net Capital Allowances,6.3
Contractor,PMS,UK,Non-dispensing,All,All,All,North West,All,,,,,%Zero Office and General Business,1.3
Contractor,PMS,UK,Non-dispensing,All,All,All,North West,All,,,,,%Zero Other,0.5
Contractor,PMS,UK,Non-dispensing,All,All,All,North West,All,,,,,%Zero Premises,1.8
Contractor,PMS,UK,Non-dispensing,All,All,All,North West,All,,,,,Average Car and Travel,1000
Contractor,PMS,UK,Non-dispensing,All,All,All,North West,All,,,,,Average Employee,145200
Contractor,PMS,UK,Non-dispensing,All,All,All,North West,All,,,,,Average Interest,1800
Contractor,PMS,UK,Non-dispensing,All,All,All,North West,All,,,,,Average Net Capital Allowances,1500
Contractor,PMS,UK,Non-dispensing,All,All,All,North West,All,,,,,Average Office and General Business,22400
Contractor,PMS,UK,Non-dispensing,All,All,All,North West,All,,,,,Average Other,22500
Contractor,PMS,UK,Non-dispensing,All,All,All,North West,All,,,,,Average Premises,32700
Contractor,PMS,UK,Non-dispensing,All,All,All,North West,All,,,,,Average Tot Expenses,226900
Contractor,PMS,UK,Non-dispensing,All,All,All,North West,All,,,,,Average Tot Gross Earnings,337800
Contractor,PMS,UK,Non-dispensing,All,All,All,North West,All,,,,,Average Tot Income Before Tax,110900
Contractor,PMS,UK,Non-dispensing,All,All,All,North West,All,,,,,Average Total Expenses,226900
Contractor,PMS,UK,Non-dispensing,All,All,All,North West,All,,,,,EER,67.2
Contractor,PMS,UK,Non-dispensing,All,All,All,North West,All,,,,,Estimated Population,650
Contractor,PMS,UK,Non-dispensing,All,All,All,North West,All,,,,,Income Before Tax Standard Error,1535
Contractor,PMS,UK,Non-dispensing,All,All,All,North West,All,,,,,Median Income Before Tax,107100
Contractor,PMS,UK,Non-dispensing,All,All,All,North West,All,,,,,Sample Count,400
Contractor,PMS,UK,Non-dispensing,All,All,All,South East of England,All,,,,,%Zero Car and Travel,1.6
Contractor,PMS,UK,Non-dispensing,All,All,All,South East of England,All,,,,,%Zero Employee,0.5
Contractor,PMS,UK,Non-dispensing,All,All,All,South East of England,All,,,,,%Zero Interest,32.6
Contractor,PMS,UK,Non-dispensing,All,All,All,South East of England,All,,,,,%Zero Net Capital Allowances,1.1
Contractor,PMS,UK,Non-dispensing,All,All,All,South East of England,All,,,,,%Zero Office and General Business,0
Contractor,PMS,UK,Non-dispensing,All,All,All,South East of England,All,,,,,%Zero Other,0.5
Contractor,PMS,UK,Non-dispensing,All,All,All,South East of England,All,,,,,%Zero Premises,0
Contractor,PMS,UK,Non-dispensing,All,All,All,South East of England,All,,,,,Average Car and Travel,900
Contractor,PMS,UK,Non-dispensing,All,All,All,South East of England,All,,,,,Average Employee,189200
Contractor,PMS,UK,Non-dispensing,All,All,All,South East of England,All,,,,,Average Interest,3500
Contractor,PMS,UK,Non-dispensing,All,All,All,South East of England,All,,,,,Average Net Capital Allowances,2300
Contractor,PMS,UK,Non-dispensing,All,All,All,South East of England,All,,,,,Average Office and General Business,24900
Contractor,PMS,UK,Non-dispensing,All,All,All,South East of England,All,,,,,Average Other,28300
Contractor,PMS,UK,Non-dispensing,All,All,All,South East of England,All,,,,,Average Premises,41600
Contractor,PMS,UK,Non-dispensing,All,All,All,South East of England,All,,,,,Average Tot Expenses,290700
Contractor,PMS,UK,Non-dispensing,All,All,All,South East of England,All,,,,,Average Tot Gross Earnings,410200
Contractor,PMS,UK,Non-dispensing,All,All,All,South East of England,All,,,,,Average Tot Income Before Tax,119500
Contractor,PMS,UK,Non-dispensing,All,All,All,South East of England,All,,,,,Average Total Expenses,290700
Contractor,PMS,UK,Non-dispensing,All,All,All,South East of England,All,,,,,EER,70.9
Contractor,PMS,UK,Non-dispensing,All,All,All,South East of England,All,,,,,Estimated Population,350
Contractor,PMS,UK,Non-dispensing,All,All,All,South East of England,All,,,,,Income Before Tax Standard Error,2429
Contractor,PMS,UK,Non-dispensing,All,All,All,South East of England,All,,,,,Median Income Before Tax,114600
Contractor,PMS,UK,Non-dispensing,All,All,All,South East of England,All,,,,,Sample Count,200
Contractor,PMS,UK,Non-dispensing,All,All,All,South West North,All,,,,,%Zero Car and Travel,5.6
Contractor,PMS,UK,Non-dispensing,All,All,All,South West North,All,,,,,%Zero Employee,1.5
Contractor,PMS,UK,Non-dispensing,All,All,All,South West North,All,,,,,%Zero Interest,26.6
Contractor,PMS,UK,Non-dispensing,All,All,All,South West North,All,,,,,%Zero Net Capital Allowances,0
Contractor,PMS,UK,Non-dispensing,All,All,All,South West North,All,,,,,%Zero Office and General Business,0
Contractor,PMS,UK,Non-dispensing,All,All,All,South West North,All,,,,,%Zero Other,0
Contractor,PMS,UK,Non-dispensing,All,All,All,South West North,All,,,,,%Zero Premises,0
Contractor,PMS,UK,Non-dispensing,All,All,All,South West North,All,,,,,Average Car and Travel,500
Contractor,PMS,UK,Non-dispensing,All,All,All,South West North,All,,,,,Average Employee,162200
Contractor,PMS,UK,Non-dispensing,All,All,All,South West North,All,,,,,Average Interest,7400
Contractor,PMS,UK,Non-dispensing,All,All,All,South West North,All,,,,,Average Net Capital Allowances,2400
Contractor,PMS,UK,Non-dispensing,All,All,All,South West North,All,,,,,Average Office and General Business,21800
Contractor,PMS,UK,Non-dispensing,All,All,All,South West North,All,,,,,Average Other,23700
Contractor,PMS,UK,Non-dispensing,All,All,All,South West North,All,,,,,Average Premises,24900
Contractor,PMS,UK,Non-dispensing,All,All,All,South West North,All,,,,,Average Tot Expenses,242900
Contractor,PMS,UK,Non-dispensing,All,All,All,South West North,All,,,,,Average Tot Gross Earnings,343100
Contractor,PMS,UK,Non-dispensing,All,All,All,South West North,All,,,,,Average Tot Income Before Tax,100200
Contractor,PMS,UK,Non-dispensing,All,All,All,South West North,All,,,,,Average Total Expenses,242900
Contractor,PMS,UK,Non-dispensing,All,All,All,South West North,All,,,,,EER,70.8
Contractor,PMS,UK,Non-dispensing,All,All,All,South West North,All,,,,,Estimated Population,450
Contractor,PMS,UK,Non-dispensing,All,All,All,South West North,All,,,,,Income Before Tax Standard Error,1493
Contractor,PMS,UK,Non-dispensing,All,All,All,South West North,All,,,,,Median Income Before Tax,97500
Contractor,PMS,UK,Non-dispensing,All,All,All,South West North,All,,,,,Sample Count,250
Contractor,PMS,UK,Non-dispensing,All,All,All,South West of England,All,,,,,%Zero Car and Travel,4.7
Contractor,PMS,UK,Non-dispensing,All,All,All,South West of England,All,,,,,%Zero Employee,0.9
Contractor,PMS,UK,Non-dispensing,All,All,All,South West of England,All,,,,,%Zero Interest,17.4
Contractor,PMS,UK,Non-dispensing,All,All,All,South West of England,All,,,,,%Zero Net Capital Allowances,0.8
Contractor,PMS,UK,Non-dispensing,All,All,All,South West of England,All,,,,,%Zero Office and General Business,0
Contractor,PMS,UK,Non-dispensing,All,All,All,South West of England,All,,,,,%Zero Other,0.2
Contractor,PMS,UK,Non-dispensing,All,All,All,South West of England,All,,,,,%Zero Premises,0
Contractor,PMS,UK,Non-dispensing,All,All,All,South West of England,All,,,,,Average Car and Travel,600
Contractor,PMS,UK,Non-dispensing,All,All,All,South West of England,All,,,,,Average Employee,149900
Contractor,PMS,UK,Non-dispensing,All,All,All,South West of England,All,,,,,Average Interest,7400
Contractor,PMS,UK,Non-dispensing,All,All,All,South West of England,All,,,,,Average Net Capital Allowances,2300
Contractor,PMS,UK,Non-dispensing,All,All,All,South West of England,All,,,,,Average Office and General Business,22900
Contractor,PMS,UK,Non-dispensing,All,All,All,South West of England,All,,,,,Average Other,18300
Contractor,PMS,UK,Non-dispensing,All,All,All,South West of England,All,,,,,Average Premises,24700
Contractor,PMS,UK,Non-dispensing,All,All,All,South West of England,All,,,,,Average Tot Expenses,226200
Contractor,PMS,UK,Non-dispensing,All,All,All,South West of England,All,,,,,Average Tot Gross Earnings,320700
Contractor,PMS,UK,Non-dispensing,All,All,All,South West of England,All,,,,,Average Tot Income Before Tax,94500
Contractor,PMS,UK,Non-dispensing,All,All,All,South West of England,All,,,,,Average Total Expenses,226200
Contractor,PMS,UK,Non-dispensing,All,All,All,South West of England,All,,,,,EER,70.5
Contractor,PMS,UK,Non-dispensing,All,All,All,South West of England,All,,,,,Estimated Population,950
Contractor,PMS,UK,Non-dispensing,All,All,All,South West of England,All,,,,,Income Before Tax Standard Error,1053
Contractor,PMS,UK,Non-dispensing,All,All,All,South West of England,All,,,,,Median Income Before Tax,91400
Contractor,PMS,UK,Non-dispensing,All,All,All,South West of England,All,,,,,Sample Count,550
Contractor,PMS,UK,Non-dispensing,All,All,All,South West South,All,,,,,%Zero Car and Travel,3.8
Contractor,PMS,UK,Non-dispensing,All,All,All,South West South,All,,,,,%Zero Employee,0.4
Contractor,PMS,UK,Non-dispensing,All,All,All,South West South,All,,,,,%Zero Interest,8.3
Contractor,PMS,UK,Non-dispensing,All,All,All,South West South,All,,,,,%Zero Net Capital Allowances,1.5
Contractor,PMS,UK,Non-dispensing,All,All,All,South West South,All,,,,,%Zero Office and General Business,0
Contractor,PMS,UK,Non-dispensing,All,All,All,South West South,All,,,,,%Zero Other,0.4
Contractor,PMS,UK,Non-dispensing,All,All,All,South West South,All,,,,,%Zero Premises,0
Contractor,PMS,UK,Non-dispensing,All,All,All,South West South,All,,,,,Average Car and Travel,800
Contractor,PMS,UK,Non-dispensing,All,All,All,South West South,All,,,,,Average Employee,137500
Contractor,PMS,UK,Non-dispensing,All,All,All,South West South,All,,,,,Average Interest,7500
Contractor,PMS,UK,Non-dispensing,All,All,All,South West South,All,,,,,Average Net Capital Allowances,2300
Contractor,PMS,UK,Non-dispensing,All,All,All,South West South,All,,,,,Average Office and General Business,24000
Contractor,PMS,UK,Non-dispensing,All,All,All,South West South,All,,,,,Average Other,12900
Contractor,PMS,UK,Non-dispensing,All,All,All,South West South,All,,,,,Average Premises,24500
Contractor,PMS,UK,Non-dispensing,All,All,All,South West South,All,,,,,Average Tot Expenses,209500
Contractor,PMS,UK,Non-dispensing,All,All,All,South West South,All,,,,,Average Tot Gross Earnings,298300
Contractor,PMS,UK,Non-dispensing,All,All,All,South West South,All,,,,,Average Tot Income Before Tax,88800
Contractor,PMS,UK,Non-dispensing,All,All,All,South West South,All,,,,,Average Total Expenses,209500
Contractor,PMS,UK,Non-dispensing,All,All,All,South West South,All,,,,,EER,70.2
Contractor,PMS,UK,Non-dispensing,All,All,All,South West South,All,,,,,Estimated Population,450
Contractor,PMS,UK,Non-dispensing,All,All,All,South West South,All,,,,,Income Before Tax Standard Error,1448
Contractor,PMS,UK,Non-dispensing,All,All,All,South West South,All,,,,,Median Income Before Tax,85300
Contractor,PMS,UK,Non-dispensing,All,All,All,South West South,All,,,,,Sample Count,250
Contractor,PMS,UK,Non-dispensing,All,All,All,West Midlands,All,,,,,%Zero Car and Travel,22.2
Contractor,PMS,UK,Non-dispensing,All,All,All,West Midlands,All,,,,,%Zero Employee,0
Contractor,PMS,UK,Non-dispensing,All,All,All,West Midlands,All,,,,,%Zero Interest,66.7
Contractor,PMS,UK,Non-dispensing,All,All,All,West Midlands,All,,,,,%Zero Net Capital Allowances,22.2
Contractor,PMS,UK,Non-dispensing,All,All,All,West Midlands,All,,,,,%Zero Office and General Business,0
Contractor,PMS,UK,Non-dispensing,All,All,All,West Midlands,All,,,,,%Zero Other,0
Contractor,PMS,UK,Non-dispensing,All,All,All,West Midlands,All,,,,,%Zero Premises,0
Contractor,PMS,UK,Non-dispensing,All,All,All,West Midlands,All,,,,,Average Car and Travel,1900
Contractor,PMS,UK,Non-dispensing,All,All,All,West Midlands,All,,,,,Average Employee,183800
Contractor,PMS,UK,Non-dispensing,All,All,All,West Midlands,All,,,,,Average Interest,200
Contractor,PMS,UK,Non-dispensing,All,All,All,West Midlands,All,,,,,Average Net Capital Allowances,1000
Contractor,PMS,UK,Non-dispensing,All,All,All,West Midlands,All,,,,,Average Office and General Business,26000
Contractor,PMS,UK,Non-dispensing,All,All,All,West Midlands,All,,,,,Average Other,12900
Contractor,PMS,UK,Non-dispensing,All,All,All,West Midlands,All,,,,,Average Premises,36800
Contractor,PMS,UK,Non-dispensing,All,All,All,West Midlands,All,,,,,Average Tot Expenses,262700
Contractor,PMS,UK,Non-dispensing,All,All,All,West Midlands,All,,,,,Average Tot Gross Earnings,399200
Contractor,PMS,UK,Non-dispensing,All,All,All,West Midlands,All,,,,,Average Tot Income Before Tax,136400
Contractor,PMS,UK,Non-dispensing,All,All,All,West Midlands,All,,,,,Average Total Expenses,262700
Contractor,PMS,UK,Non-dispensing,All,All,All,West Midlands,All,,,,,EER,65.8
Contractor,PMS,UK,Non-dispensing,All,All,All,West Midlands,All,,,,,Estimated Population,50
Contractor,PMS,UK,Non-dispensing,All,All,All,West Midlands,All,,,,,Income Before Tax Standard Error,9517
Contractor,PMS,UK,Non-dispensing,All,All,All,West Midlands,All,,,,,Median Income Before Tax,124900
Contractor,PMS,UK,Non-dispensing,All,All,All,West Midlands,All,,,,,Sample Count,50
