Sub ICB Loc ODS code,Sub ICB Loc ONS code,Sub ICB Loc name,PCN ODS code,PCN name,Practice code,Practice name,perc_achievement
,,,,,M84031,Revel Surgery,92.40506329
,,,,,M84041,Riversley Road Surgery,81.25
,,,,,M84021,Rother House Medical Centre,86.16352201
,,,,,M84618,Rugby Road Surgery,81.57894737
,,,,,Y04884,Satis House,96
,,,,,M84040,Sherbourne Medical Centre,95.65217391
,,,,,M84025,Shipston Medical Centre,85.22727273
,,,,,M86003,Sky Blue Medical Group,88.82681564
,,,,,M84026,Southam Surgery,100
,,,,,M84059,Spa Medical Centre,97.2972973
,,,,,M84008,Spring Hill Medical Centre,85.71428571
,,,,,M86021,Springfield Medical Practice,82.05128205
,,,,,M86610,St Georges Road Surgery,78.04878049
,,,,,Y07274,St Nicolas Medical Centre,80
,,,,,M84629,St Wulfstan Surgery,100
,,,,,M84612,Station Street Surgery,100
,,,,,M84055,Stockingford Medical Centre,100
,,,,,M86627,Stoke Aldermoor Med Ctre,84.84848485
,,,,,M84047,Tanworth-In-Arden Med Ctr,97.91666667
,,,,,Y00060,The Anchor Centre,:
,,,,,M84060,The Arrow Surgery,93.75
,,,,,M84019,The Atherstone Surgery,88.34355828
,,,,,M86027,The Cheylesmore Surgery,97.05882353
,,,,,M86014,The Forum Health Centre,93.08943089
,,,,,M86008,The Gables Medicentre,86.20689655
,,,,,M84037,The Grange Medical Centre,91.27516779
,,,,,M84627,The Old Cole House Practice,60
,,,,,Y00140,Torcross Medical Centre,100
,,,,,M84043,Trinity Court Surgery,81.28342246
,,,,,M84062,Vale Of Red Horse,94.36619718
,,,,,M86040,Walsgrave Health Centre,100
,,,,,M84070,Warwick Gates Fam.Hth.Ctr,92.81767956
,,,,,M84032,Waterside Medical Centre,96.2962963
,,,,,M84035,Westside Medical Centre,92.06349206
,,,,,M86019,Westwood Medical H/Centre,96.2962963
,,,,,M84004,Whitehall Medical Practice,95.8974359
,,,,,M84034,Whitestone Surgery,92.59259259
,,,,,M84064,Whitnash Medical Centre,91.83673469
,,,,,M86033,Willenhal Oak Medical Centre,92.85714286
,,,,,M86001,Willenhall Primary Care Centre - 1,82.85714286
,,,,,M86048,Windmill Surgery,80.37383178
,,,,,M84016,Wolston Surgery,93.18181818
,,,,,M86020,Wood End Health Centre,90.98360656
,,,,,M84609,Woodlands Surgery,84.375
,,,,,M86034,Woodside Medical Centre,86.95652174
,,,,,M86638,Woodway Medical Centre,88
,,,,,M87623,Alexandra Medical Centre,90.69767442
,,,,,Y00228,Ambar Medical Centre,65.51724138
,,,,,M87028,Anchor Medical Practice,88.46153846
,,,,,M92609,Ashfield Road Surgery,89.55223881
,,,,,M92022,Ashmore Park Medical Centre,77.63157895
,,,,,M87009,Aw Surgeries,90.1734104
,,,,,M92654,Bagary'S Medical Practice,72.22222222
,,,,,M87621,Bath Street Medical Centre,75.75757576
,,,,,M87036,Bean Medical Practice,73.17073171
,,,,,M88042,Bearwood Medical Centre,84.21052632
,,,,,M88019,Bearwood Road Surgery,71.79487179
,,,,,M91611,Beechdale Centre,82.92682927
,,,,,M91028,Berkley Practice,80.76923077
,,,,,M92627,Bilston Family Practice,89.74358974
,,,,,Y02757,Bilston Urban Village Medical Centre,69.527897
,,,,,M91629,Birchills Health Centre,77.11864407
,,,,,M88013,Black Country Family Practice,77.71084337
,,,,,M91637,Blackwood Health Centre,81.25
,,,,,M91034,Bloxwich Medical Practice,94.54545455
,,,,,M91628,Brace Street Hc- Kumar,95.23809524
,,,,,M91659,Brace Street Hc- Mahbub (M91659),85.18518519
,,,,,M91014,Brace Street Health Centre,69.44444444
,,,,,M91619,Broadway Medical Centre,85.18518519
,,,,,M88006,Cape Hill Medical Centre,80.48780488
,,,,,M87620,Castle Meadows Surgery,89.52380952
,,,,,M92008,Castlecroft Medical Practice,90.22556391
,,,,,M88620,Causeway Green Road Surgery,89.18918919
,,,,,M87605,Central Clinic,76.71232877
,,,,,M87628,Chapel Street Medical Centre,78.125
,,,,,M88030,Church View Surgery,96.61016949
,,,,,M87034,Clement Road Medical Practice,69.01408451
,,,,,M88630,Clifton Lane Medical Centre,74.13793103
,,,,,M92006,Coalway Road Surgery,88.37209302
,,,,,M91032,Collingwood Family Practice,95.65217391
,,,,,M87021,Coseley Medical Centre,83.48623853
,,,,,M87025,Cross Street Health Centre,74.28571429
,,,,,M91026,Darlaston Family Practice,75.72815534
,,,,,Y00278,Darlaston Health Centre,92
,,,,,M88635,Dog Kennel Lane Surgery,92
,,,,,M91641,Dr Ali Surgery,82.35294118
,,,,,M88619,Dr Arora Rk,79.38931298
,,,,,M88646,Dr Dewan Vk,92
,,,,,M88014,Dr Gudi Pv & Partner,83.63636364
,,,,,M92649,Dr Mudigonda,83.72093023
,,,,,M91024,Dr Nambisan Surgery,100
,,,,,M88628,Dr Singh M,83.33333333
,,,,,M92013,Dr Sinha & Tahir,71.875
,,,,,M92039,Dr St Pierre-Libberton,82.79569892
,,,,,M88626,Dr Ui Haque N,74.07407407
,,,,,Y02212,Dudley Wood Surgery,89.18918919
,,,,,M92012,Duncan Street Primary Care Centre,76.19047619
,,,,,M92630,East Park Medical Practice,85
,,,,,M87006,Eve Hill Medical Practice,92.92929293
,,,,,M87020,Feldon Lane Practice,85
,,,,,M92629,Fordhouses Medical Centre,76.92307692
,,,,,M91613,Forrester Street Medical Centre,72.78911565
,,,,,M88612,Glebefields Surgery,80.95238095
,,,,,M88015,Great Barr Practice,71.52777778
,,,,,Y02701,Great Bridge Health Centre,77.93103448
,,,,,M88616,Great Bridge Pship For Health,81.05263158
,,,,,M92026,Griffiths Drive Medical Practice,85.18518519
,,,,,M88043,Haden Vale Surgery,88.28828829
,,,,,M87602,Halesowen Medical Practice,94.89795918
,,,,,Y02627,Harden Blakenall,73.99103139
,,,,,M91036,Harden Health Centre,94.91525424
,,,,,M88031,Hawes Lane Surgery,82.5
,,,,,M88041,Hawthorns Medical Centre,92.85714286
,,,,,M92612,Health And Beyond,72.23529412
,,,,,Y02653,High Oak Surgery,82.8125
,,,,,M91654,High Street Surgery,95.45454545
,,,,,M88645,Hill Top Medical Centre,76.53061224
,,,,,M91626,Holland Park Surgery,91.66666667
,,,,,M87013,Horseley Heath Surgery,87.93103448
,,,,,M92015,Improving Health (Ih) Medical,85.9375
,,,,,M88022,Jubilee Health Centre,93.5483871
,,,,,M92019,Keats Grove Surgery,78.87323944
,,,,,M87601,Keelinge House,78.78787879
,,,,,M91602,Khan Medical Practice,93.33333333
,,,,,M87008,Kingswinford Medical Practice,94.73684211
,,,,,M87014,Lapal Medical Practice,93.50649351
,,,,,M92007,Lea Road Medical Practice,76.19047619
,,,,,M87617,Links Medical Practice,94.56521739
,,,,,M88038,Linkway Medical Practice,78.08219178
,,,,,M87011,Lion Health,94.75806452
,,,,,M91008,Little London Surgery,76.99115044
,,,,,M91013,Lockfield Surgery,85.41666667
,,,,,M91021,Lockstown Practice,86.04651163
,,,,,M88633,Lodge Road Surgery,91.35802469
,,,,,M91623,Lower Farm Health Centre,80.76923077
,,,,,M87015,Lower Gornal Medical Practice,85.50724638
,,,,,M92040,Mayfield Medical Practice,83.22981366
,,,,,M87001,Meadowbrook Surgery,95.45454545
,,,,,M91660,Modality Darlaston Practice,68.25396825
,,,,,M87003,Moss Grove Surgery,93.46405229
,,,,,M91029,Mossley & Dudley Fields Medical Practice,91.89189189
,,,,,M91624,Moxley Medical Centre,87.71929825
,,,,,M91016,New Invention Health Centre,94.11764706
,,,,,M91609,New Road Medical Centre,90.47619048
,,,,,M88035,New Street Surgery,77.27272727
,,,,,M92029,Newbridge Surgery,90.69767442
,,,,,M91017,Northgate Medical Centre,95.55555556
,,,,,M87037,Northway Medical Centre,94.44444444
,,,,,M88009,Norvic Family Practice,65.74074074
,,,,,M88007,Oakeswell Health Centre,82.72727273
,,,,,M88016,Old Hill Medical Centre,82.75862069
,,,,,M88018,Oldbury Health Centre,78.31325301
,,,,,M91621,Palfrey Health Centre,96.77419355
,,,,,M91006,Parkside Medical Practice,95.83333333
,,,,,M87030,Pedmore Medical Practice,88.67924528
,,,,,M92043,Penn Surgery,85.96491228
,,,,,Y02636,Pennfields Medical Centre,72.27722772
,,,,,M91647,Pillai,80
,,,,,M91650,Pinfold Medical,87.96296296
,,,,,M91616,Pleck Health Centre,93.40659341
,,,,,M92001,Poplars Medical Centre,77.41935484
,,,,,M91010,Portland Medical Practice,98.98989899
,,,,,M88026,Portway Family Practice,95.58823529
,,,,,M92009,Prestbury Medical Practice,83.09859155
,,,,,M92004,Primrose Lane Practice,97.22222222
,,,,,M92041,Probert Road Surgery,86.79245283
,,,,,M87027,Quarry Bank Medical Centre,81.48148148
,,,,,M87618,Quincy Rise Surgery,96.77419355
,,,,,M87041,Rangeways Road Surgery,94.02985075
,,,,,M88004,Regis Medical Centre,84.49304175
,,,,,M88647,Rood End Medical Practice,96.25
,,,,,M91640,Rough Hay Surgery,75
,,,,,M91019,Rushall Medical Centre,89.82035928
,,,,,M92011,Rwt Practices,86.43410853
,,,,,M91018,Saddlers Health Centre,80.64516129
,,,,,M88610,Sarephed Medical Centre,84.61538462
,,,,,M88021,Scott Arms Medical Centre,76.06837607
,,,,,Y02736,Showell Park Health Centre,77.87610619
,,,,,M91003,Sina Health Centre,92.39130435
,,,,,M87612,St James Medical Practice1,75.75757576
,,,,,M87026,St James Medical Practice2,81.81818182
,,,,,M91007,St John'S Medical Centre,95.52238806
,,,,,M91612,St Mary'S Surgery,95.91836735
,,,,,M88040,St Paul'S Medical Practice,88.15789474
,,,,,M88625,St Paul'S Partnership - Lyng Medical,83.33333333
,,,,,M88639,St Pauls Partners,88.0952381
,,,,,M91004,St Peter'S Surgery,80.88235294
,,,,,M87017,Steppingstones Medical Practice,87.25490196
,,,,,M88008,Stone Cross Medical Centre,90
,,,,,Y01756,Stourside Medical Practice,87.5
,,,,,M91009,Streets Corner Surgery,88.46153846
,,,,,M91614,Stroud Practice,88.69565217
,,,,,M88010,Swanpool Medical Centre,87.96296296
,,,,,M88023,Tame Valley Medical Centre,96.20253165
,,,,,M92010,Tettenhall Medical Practice,88.88888889
,,,,,M92640,Tettenhall Road Medical Practice,81.81818182
,,,,,M87012,The Greens Health Centre,45.91836735
,,,,,Y02626,The Keys Family Practice,78.68852459
,,,,,M87019,The Limes Surgery Medical Centre,87.5
,,,,,M87007,The Ridgeway Surgery,95.4954955
,,,,,M88002,The Smethwick Medical Centre,72.47706422
,,,,,M88643,The Spires Health Centre,76.05633803
,,,,,M87018,The Summerhill Surgery,92.64705882
,,,,,M88600,The Victoria Surgery,90.47619048
,,,,,M88001,The Village Medical Centre,75
,,,,,M87010,The Waterfront Surgery,84.15841584
,,,,,M92028,Thornley Street Surgery,74.6835443
,,,,,M87638,Thorns Road Surgery,91.89189189
,,,,,M87005,Three Villages Medical Practice,89.13043478
,,,,,M92016,Tudor Medical Centre,81.85053381
,,,,,M91015,Umbrella Medical,87.890625
,,,,,M88618,"Walford Street, Tividale",92
,,,,,M91639,Walsall Wood Health Centre,100
,,,,,M88003,Warley Medical Centre,75.96899225
,,,,,M88640,Warley Road Surgery,57.14285714
,,,,,M92607,Whitmore Reans Medical Practice,52.98804781
,,,,,M91033,Willenhall Medical Centre,96.1038961
,,,,,M87016,Woodsetton Medical Centre,91.02564103
,,,,,M87023,Wordsley Green Health Centre,93.81443299
,,,,,M87024,Wychbury Medical Group,89.54545455
,,,,,K81645,240 Wexham Road,92.24137931
,,,,,J82120,Alexander House Surgery,96.84210526
,,,,,K81655,Ascot Medical Centre,95.16129032
,,,,,H81013,Bartlett Group Practice,92.97124601
,,,,,K81083,Bharani Medical Centre,88.61386139
,,,,,K81060,Binfield Surgery,95.38461538
,,,,,H81082,Camberley Health Centre,89.58333333
,,,,,Y00265,Chapel Medical Centre,92.45283019
,,,,,K81020,Claremont Holyport Surgery,90.76086957
,,,,,K81074,Clarence Medical Centre,95.87628866
,,,,,K81042,Cookham Medical Centre,89.77272727
,,,,,K81607,Cordwallis Road Surgery,89.47368421
,,,,,J82628,Crondall New Surgery,93.75
,,,,,K81034,Crosby House Surgery,89.51048951
,,,,,K81656,Crown Wood Medical Centre,93.5483871
,,,,,K81021,Datchet Health Centre,88.65979381
,,,,,H81088,Downing Street Group Practice,87.90322581
,,,,,K81608,Dr Nabi,80.35714286
,,,,,K81087,Easthampstead Surgery,94.25287356
,,,,,K81657,Evergreen Practice,92.95774648
,,,,,H81615,Farnham Dene Medical Practice,91.7721519
,,,,,H81027,Farnham Park Health Group,86.44067797
,,,,,K81075,Farnham Road Practice,86.91358025
,,,,,K81610,Forest Health Group,93.99399399
,,,,,J82015,Giffard Drive Surgery,87.90322581
,,,,,K81094,Great Hollands Practice,97.72727273
,,,,,K81076,Green Meadows Surgery,100
,,,,,J82110,Hart Health Partnership,90
,,,,,K81043,Herschel Medical Centre,91.56626506
,,,,,H81110,Holly Tree Surgery,100
,,,,,J82125,Jenner House Surgery,96.1038961
,,,,,K81010,Kings Corner Surgery,94.28571429
,,,,,K81616,Kumar Medical Centre,95.71428571
,,,,,K81024,Langley Health Centre,94.42379182
,,,,,K81046,Lee House Surgery,94.44444444
,,,,,H81130,Lightwater Surgery,86.71328671
,,,,,K81018,Linden Medical Centre,88.13559322
,,,,,K81028,Magnolia House Surgery,95
,,,,,K81086,Manor Park Medical Centre,92
,,,,,J82181,Mayfield Medical Centre,89.62264151
,,,,,J82630,North Camp Surgery,86.9047619
,,,,,H81039,Park House Surgery,94.44444444
,,,,,H81069,Park Road Group Practice,94.66019417
,,,,,J82178,Princes Gardens Surgery,93.84615385
,,,,,K81089,Ragstone Road Surgery,82.35294118
,,,,,K81097,Redwood House Surgery,90.27777778
,,,,,J82099,Richmond Surgery,96.15384615
,,,,,K81030,Ringmead Medical Practice,94.11764706
,,,,,K81084,Rosemead Surgery,96.875
,,,,,K81019,Ross Road Medical Centre,90
,,,,,H81047,Runnymede Medical Practice,93.87755102
,,,,,K81068,Sheet Street Surgery,92.59259259
,,,,,K81085,Shreeji Medical Centre,97.43589744
,,,,,K81630,South Meadow Surgery,93.50649351
,,,,,H81040,Station Road Surgery,95.94594595
,,,,,J82142,The Border Practice,92.02453988
,,,,,J82066,The Cambridge Practice,89.19860627
,,,,,K81036,The Cedars Surgery,93.44262295
,,,,,J82049,The Oakley Health Group,96.5625
,,,,,Y00437,The Orchard Surgery,89.7810219
,,,,,K81066,The Symons Medical Centre,96.49122807
,,,,,K81082,The Village Medical Centre,91.17647059
,,,,,K81001,The Waterfield Practice,91.89189189
,,,,,J82198,The Wellington Practice,87.34177215
,,,,,H81075,Upper Gordon Road Surgery,94
,,,,,J82067,Voyager Family Health,95.78947368
,,,,,K81005,Wexham Road Surgery,91.37931034
,,,,,K81015,Woodlands Park Surgery,92.98245614
,,,,,J82145,Abbeywell Surgery,91.33858268
,,,,,J82053,Adelaide Medical Centre,88.76404494
,,,,,J82092,Aldermoor Surgery,79.51807229
,,,,,J82074,Alma Road Surgery,96.17834395
,,,,,J82122,Alma Road Surgery,68.86792453
,,,,,J82124,Alresford Surgery,92.59259259
,,,,,J82020,Archers Practice,96
,,,,,J84008,Argyll House,77.77777778
,,,,,J82115,Atherley House Surgery,85.18518519
,,,,,J82042,Badgerswood Surgery,92.30769231
,,,,,J82064,Bishops Waltham Surgery,93.00699301
,,,,,J82051,Blackthorn Health Centre,92.2705314
,,,,,J82646,Blossom Health,90.04975124
,,,,,J82084,Blossom Health - Gosport,100
,,,,,J82625,Boundaries Surgery,100
,,,,,J82169,Boyatt Wood Surgery,96.2962963
,,,,,J82058,Bramblys Grange Medical Practice,88.01498127
,,,,,J82152,Bridgemary Medical Centre,89.33333333
,,,,,J82213,Brook House Surgery,85.29411765
,,,,,J82216,Brook Lane Surgery,96.49122807
,,,,,J82001,Burgess Road Surgery,96.875
,,,,,J82069,Camrose Gillies And Hackwood Partnership,87.15953307
,,,,,J82026,Centre Practice,93.33333333
,,,,,J82025,Charlton Hill Surgery,94.94949495
,,,,,J82075,Chawton House Surgery,89.0625
,,,,,J82136,Chawton Park Surgery,94.79166667
,,,,,J82062,Cheviot Road Surgery,81.39534884
,,,,,J82218,Chineham Medical Practice,88.44621514
,,,,,J82079,Clift Surgery,96.77419355
,,,,,J82007,Coastal Medical Partnership,90.7079646
,,,,,J82150,Cornerways Medical Centre,88.42105263
,,,,,J84015,Cowes Medical Centre,83.08823529
,,,,,J82144,Crown Heights Medical Centre,83.96226415
,,,,,J82119,Denmead Health Centre,96.25
,,,,,J84004,East Cowes Medical Centre,90.90909091
,,,,,J82009,Emsworth Surgery,91.24087591
,,,,,J84005,Esplanade Surgery,96.55172414
,,,,,J82131,Fordingbridge Surgery,93.45794393
,,,,,J82072,Forestside Medical Practice,97.18309859
,,,,,J82130,Friarsgate Practice,90.25423729
,,,,,J82106,Gratton Surgery,89.58333333
,,,,,J82033,Gudgeheath Lane Surgery,96.96969697
,,,,,J82089,Hedge End Medical Centre,94.91525424
,,,,,J82663,Highfield Health,96.77419355
,,,,,J82207,Hill Lane Surgery,92.5
,,,,,J82196,Homewell Curlew Practice,88.38709677
,,,,,J82640,Horndean Surgery,97.6744186
,,,,,J82622,Living Well Partnership,90.36608863
,,,,,J82174,Lockswood Surgery,96.63865546
,,,,,J82002,Lordshill Health Centre,93.29608939
,,,,,J82146,Lyndhurst Surgery,96.66666667
,,,,,J84017,Medina Healthcare,93.10344828
,,,,,J82154,Meon Health Practice,93.0875576
,,,,,J82183,Mulberry House Surgery,73.33333333
,,,,,J82129,New Forest Medical Group,92.5
,,,,,J82112,New Horizons Medical Partnership,95.13274336
,,,,,J84011,Newport Health Centre,85.21400778
,,,,,J82121,North Baddesley Surgery,96.77419355
,,,,,J82163,Oaks Healthcare,89.9408284
,,,,,J82061,Odiham Health Centre,97.76119403
,,,,,J82128,Old Fire Station Surgery,82.79569892
,,,,,J82143,Park Surgery,92.30769231
,,,,,J82063,Parkside Practice,96.55172414
,,,,,J82184,Pinehill Surgery,95.12195122
,,,,,J82012,Portchester Practice,92.70833333
,,,,,J82126,Raymond Road Surgery,94.44444444
,,,,,J82056,Red And Green Practice,93.59605911
,,,,,J82039,Ringwood Medical Centre,91.08910891
,,,,,J82005,Rowlands Castle Surgery,90
,,,,,J82669,Rowner Health Centre,87.59689922
,,,,,Y07014,Shakespeare Road Medical Practice,77.01149425
,,,,,J82082,Shepherds Spring Medical Centre,88.88888889
,,,,,J82024,Solent Gp Surgery,80.06993007
,,,,,J82215,Solent View Medical Practice,89.47368421
,,,,,J84016,South Wight Medical Practice,93.33333333
,,,,,J82035,St Clements Partnership,95.55555556
,,,,,J82103,St Mary'S Surgery,97.70992366
,,,,,J82050,St Paul'S Surgery,88.0733945
,,,,,J82071,St. Andrew'S Surgery,89.11564626
,,,,,J84007,St. Helens Medical Centre,88.88888889
,,,,,J82081,St. Mary'S Surgery,72.68041237
,,,,,J82208,St. Peters Surgery,95.94594595
,,,,,J82016,Stockbridge Surgery,94.94949495
,,,,,J82018,Stokewood Surgery,93.42105263
,,,,,J82087,Stoneham Lane Surgery,86.76470588
,,,,,J82104,Stubbington Medical Practice,93.33333333
,,,,,J82098,Swan Medical Group,91.32947977
,,,,,J82094,Tadley Medical P'Ship,81.86528497
,,,,,J82132,Testvale Surgery,96.19047619
,,,,,J82017,The Andover Health Centre Medical Pract,93.91304348
,,,,,J84013,The Bay Medical Practice,83.87096774
,,,,,J82010,The Bosmere Medical Practice,85.64356436
,,,,,J82147,The Clanfield Practice,93.24324324
,,,,,J82210,The Elms Practice,96.49122807
,,,,,J82019,The Fryern Surgery,96.15384615
,,,,,J82201,The Grange Surgery,95.58823529
,,,,,J82101,The Peartree Practice,86.04651163
,,,,,J82088,The Shirley Health Partnership,85.6
,,,,,Y01281,The Village Surgery,96.07843137
,,,,,J82059,The Watercress Medical Group,86.79245283
,,,,,J82083,The Willow Group,89.98035363
,,,,,J84012,Tower House Surgery,86.18421053
,,,,,J82151,Twin Oaks Medical Centre,87.27272727
,,,,,J82116,Twyford Surgery,95.14563107
,,,,,J82080,University Health Service,87.03703704
,,,,,J84003,Ventnor Medical Practice,74.50980392
,,,,,J82022,Victor Street Surgery,72.22222222
,,,,,J82134,Vine Medical Group,90.80882353
,,,,,J82605,Walnut Tree Surgery,97.14285714
,,,,,J82156,Waterfront And Solent Surgery,96.61016949
,,,,,J82639,Watership Down Health,90.69767442
,,,,,J82021,Waterside Medical Practice,88
,,,,,J82040,West End Road Surgery,88.20960699
,,,,,J82036,West Meon Surgery,93.33333333
,,,,,J82161,Westlands Medical Centre,93.18181818
,,,,,J82214,Whitchurch Surgery,89.71962617
,,,,,J82138,Whitewater Health,92.5
,,,,,J82034,Wickham Surgery,93.38235294
,,,,,J84019,Wight Primary Partnerships Ltd,88.67924528
,,,,,J82157,Wilson Practice,92.94871795
,,,,,J82139,Wistaria & Milford Surgeries,91.15044248
,,,,,J82076,Woolston And Chartwell Partnership,91.4893617
,,,,,E81615,Ashburnham Road Surgery,93.87755102
,,,,,K82054,Ashfield Medical Centre,84.76190476
,,,,,E81050,Asplands Medical Centre,87.96992481
,,,,,E81632,Barton Hills Medical Group,87.23404255
,,,,,K82039,Bedford Street Surgery,96.47058824
,,,,,E81005,Bell House Medical Centre,84.90566038
,,,,,Y02900,Brooklands Health Centre,85
,,,,,E81048,Bute House Medical Centre,83.44827586
,,,,,E81069,Caddington Surgery,90.56603774
,,,,,E81013,Castle Medical Group Practice,72.32704403
,,,,,E81030,Cauldwell Medical Centre,68.70229008
,,,,,K82065,Central Milton Keynes Medical Centre,83.33333333
,,,,,K82057,Cobbs Garden Surgery,97.84946237
,,,,,E81063,Conway Medical Centre,90.90909091
,,,,,E81046,Dr A Sulakshana & Partners,89.79591837
,,,,,E81061,Dr Carragher And Neal And Akhtar,94.38202247
