"Practice.Code","Year_Closure","Year","NHS.England..Region..code","NHS.England..Region..Name","CCG.Code","CCG.NAME","Practice.Name","Practice.Address","Practice.Postcode","Practice.Open.Date","Practice.Close.Date","Contract.Type","Dispensing.Practice","Quarter.used.for.patient.data","Number.of.Registered.Patients..Last.Known.Figure.","Number.of.Weighted.Patients..Last.Known.Figure.","Average.payments.per.registered.patient","Average.payments.per.weighted.patient","Global.Sum","MPIG.Correction.factor","Premises.Payments","Seniority","Doctors.Retainer.Scheme.Payments","Total.Locum.Allowances","Prolonged.Study.Leave","Appraisal.Costs","PCO.Admin.Other","Total.QOF.Payments","Alcohol","Childhood.Vaccination.and.Immunisation.Scheme","GP.Extended.Hours.Access","Facilitating.Timely.Diagnosis.and.Support.for.People.with.Dementia","Improving.Patient.Online.Access","Influenza.and.Pneumococcal.Immunisations","Learning.Disabilities","Minor.Surgery","Patient.Participation","Remote.Care.Monitoring","Risk.Profiling.and.Case.Management","Rotavirus.and.Shingles.Immunisation","Services.for.Violent.Patients","Unplanned.Admissions","Total.National.Enhanced.Services","Total.Local.Enhanced.Services","Information.Management.and.Technology","Balance.of.PMS.Expenditure","Non.DES.Item.Pneumococcal.Vaccine..Childhood.Immunisation.Main.Programme","Prescribing.Fee.Payments","Dispensing.Fee.Payments","Reimbursement.of.Drugs","Other.Payments","Total.NHS.Payments.to.General.Practice","Deductions.for.Pensions..Levies.and.Prescription.Charge.Income","Total.NHS.Payments.to.General.Practice.Minus.Deductions","Out.Of.Area.in.Hours.Urgent.Care","Meningitis","LocalEnhancedServices_NHAIS_","LocalEnhancedServices_ISFE_","General.Practice.Forward.View","Pertussis","Total.Local.Incentive.Schemes","PCN.Name","PCN.Participation","PCN.Leadership","PCN.Support","PCN.Extended.Hours.Access","PCN.Workforce","PCN.Investment.and.impact.Fund","PCN.Care.Home.Premium","Covid.Immunisation","Covid.Support.and.Expansion","Average.payments.per.registered.patient.including.PCN.Workforce..Leadership.and.Support","Average.payments.per.weighted.patient.including.PCN.Workforce..Leadership.and.Support","Average.payments.per.registered.patient.including.covid.vaccination.and.covid.support.and.expansion.payments","Average.payments.per.weighted.patient.including.covid.vaccination.and.covid.support.and.expansion.payments","Total.COVID.Payments","Total.PCN.Payments","Medical.Assessment.Reviews","Weight.Management.Service","General.Practice.Transformation","winter.Access.Fund","Long.Covid","Average.payments.per.registered.patient.including.covid.vaccination..covid.support.and.long.covid.payments","Average.payments.per.weighted.patient.including.covid.vaccination..covid.support.and.long.covid.payments","Sub.ICB.NAME","Local.Incentive.Schemes","Appraisal...Appraiser.Costs.in.Respect.of.Locums","PCN.Enhanced.Access","ICB.NAME","Practice.Type","Practice.Rurality","Atypical.Characteristics","PCN.Code","Total.Global.Sum","Total.IT.Premises","Total.PCO","Total.Contracted.Services","Total.Prescribing","Total.COVID","IMD","IMD_quintile"
"Y00243",2019,2020,"Y61","EAST OF ENGLAND COMMISSIONING REGION","06N","NHS HERTS VALLEYS CCG","MEADOWELL SURGERY","87 CASSIO ROAD WATFORD HERTFORDSHIRE  ","WD18 0QN","10/11/2003","30/11/2019","UNKNOWN","UNKNOWN",NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,124.2,0,124.2,0,0,NA,NA,0,0,124.2,"Unknown or no PCN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hertfordshire and West Essex","GP practice","Urban","| Part year of data || No registered patients |","Unknown or no PCN",0,0,0,124.2,0,0,21.46913368,3
"Y00243",2019,2016,"Q78","NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS)","06N","NHS HERTS VALLEYS CCG","Meadowell Surgery - Health Inclusion Matters","Meadowell Surgery 87 Cassio Roadery Watford Herts ","WD180QN","","","APMS","No","Q2",589,409.871796,888.8,1277.24,0,0,1454.56,0,0,3169.94,0,0,-50,9318.9,0,0,0,0,0,2605.24,0,0,0,0,0,7.64,0,1749.74,15.34,10609.49,0,493068,0,0,0,1476,79.96,523504.81,-26900.35,496604.46,0,0,3358.52,7250.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hertfordshire and West Essex",NA,NA,NA,NA,493068,1454.56,3199.9,14987.45,1476,0,21.46913368,3
"Y00243",2019,2019,"Q78","NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS)","06N","NHS HERTS VALLEYS CCG","MEADOWELL SURGERY - HEALTH INCLUSION MATTERS","MEADOWELL SURGERY 87 CASSIO ROADERY WATFORD HERTS ","WD18 0QN","10/11/2003","19/12/2018","PMS","No",NA,577,414.68,723.06,1006.1,404852.28,0,0,0,0,0,0,0,0,5805.36,NA,0,0,NA,NA,303.8,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,116.21,0,665.14,84.08,417206.67,-19649.14,397557.53,0,0,NA,NA,0,0,5379.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hertfordshire and West Essex","GP practice","Urban","| Part year of data |",NA,404852.28,0,84.08,5683.6,781.35,0,21.46913368,3
"Y00243",2019,2018,"Q78","NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS)","06N","NHS HERTS VALLEYS CCG","MEADOWELL SURGERY - HEALTH INCLUSION MATTERS","MEADOWELL SURGERY 87 CASSIO ROADERY WATFORD HERTS ","WD18 0QN","10/11/2003","","APMS","No","Q4",578,406.98,955.22,1356.62,493068,0,6727.4,0,0,28340.2,0,0,5857.7,8180.71,NA,0,0,0,NA,774.2,232,0,NA,NA,NA,0,0,445.06,NA,5217.67,0,0,0,509.18,0,1929.01,838.1,552119.23,-9790.31,542328.92,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hertfordshire and West Essex","GP practice","Urban","",NA,493068,6727.4,35036,6668.93,2438.19,0,21.46913368,3
"Y00280",2018,2017,"Q78","NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS)","04C","NHS LEICESTER CITY CCG","DR BAPODRA S V","13 LOUGHBOROUGH ROAD LEICESTER   ","LE4  5LJ","01/04/2002","","GMS","No","Q4",3017,2653.21,122.68,139.51,203955.19,8730.48,17202.25,7225.18,0,0,0,0,0,26631.95,NA,10620.25,2413,167.74,NA,2601.48,0,8969.24,NA,NA,NA,382.36,0,4053.84,645,43848.58,0,0,0,2999.52,0,18850.59,9793.35,370136.08,-1462.14,368673.94,0,1046.08,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leicester, Leicestershire and Rutland","GP practice","Urban","",NA,212685.67,17202.25,17018.53,74747.57,21850.11,0,32.30767719,4
"Y00280",2018,2019,"Q78","NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS)","04C","NHS LEICESTER CITY CCG","DR BAPODRA S V","13 LOUGHBOROUGH ROAD LEICESTER   ","LE4  5LJ","01/04/2002","30/04/2018","GMS","No",NA,1541,1317.94,17.78,20.79,18334.1,727.54,1166.67,0,0,0,0,0,0,1661.24,NA,686.1,0,NA,NA,68.6,280,0,NA,NA,NA,68.6,0,NA,NA,NA,0,0,0,0,0,0,443.86,27396.54,-123.3,27273.24,0,274.4,NA,NA,0,39.2,3646.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leicester, Leicestershire and Rutland","GP practice","Urban","| Part year of data |",NA,19061.64,1166.67,443.86,5063.13,0,0,32.30767719,4
"Y00280",2018,2016,"Q78","NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS)","04C","NHS LEICESTER CITY CCG","Dr Bapodra S V","13 Loughborough Road Leicester   ","LE4 5LJ","","","GMS","No","Q2",2885,2590.872923,134.24,149.48,189910.53,10913.16,19073.85,8108.16,0,0,0,0,0,27191.8,0,10692,3936.34,1048.21,0,5172.28,2088,12495.98,0,0,0,359.08,0,7836.42,265.73,44725.49,0,0,0,5054.59,0,29405.22,8227,387278.28,-6043,381235.28,0,774.44,39953.86,4771.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leicester, Leicestershire and Rutland",NA,NA,NA,NA,200823.69,19073.85,16335.16,89393.97,34459.81,0,32.30767719,4
"Y00280",2018,2018,"Q78","NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS)","04C","NHS LEICESTER CITY CCG","DR BAPODRA S V","13 LOUGHBOROUGH ROAD LEICESTER   ","LE4  5LJ","01/04/2002","","GMS","No","Q4",2988,2615.16,121.58,138.92,213597.87,6547.92,14181,6398.1,0,0,0,0,3845,28698.71,NA,12979.58,2880.88,0,NA,5017.6,1044,2866.16,NA,NA,NA,539,0,4693.92,NA,34628.44,0,0,0,2816.31,0,17058.98,3306.75,363287.22,-1442.61,361844.61,0,1538.6,NA,NA,325,323.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leicester, Leicestershire and Rutland","GP practice","Urban","",NA,220145.79,14181,13874.85,66511.58,19875.29,0,32.30767719,4
"Y00280",2018,2015,"Q59","Leicestershire and Lincolnshire","04C","Leicester City","Dr Bapodra S V","13 Loughborough Road Leicester   ","LE4 5LJ","-","-","GMS","No","Q2",2659,2410,132.81,146.52,169765,13096,15483,8906,0,0,0,0,1811,36631,0,11883,4906,510,1679,5286,817,0,0,0,0,619,0,5635,240,51508,0,0,0,4326,0,20032,0,353133,-1300,351833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leicester, Leicestershire and Rutland",NA,NA,NA,NA,182861,15483,10717,83083,24358,0,32.30767719,4
"Y00451",2015,2015,"Q60","Shropshire and Staffordshire","05W","Stoke on Trent","The Phoenix Practice","Whittle Court Town Road Hanley Stoke-On-Trent ","ST1 2QE","-","31/03/2015","PMS","No","Q2",30,20,1750,2663.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52500,52500,-9,52491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Staffordshire and Stoke-on-Trent",NA,NA,NA,NA,0,0,52500,0,0,0,NA,NA
"Y00527",2017,2015,"Q45","Durham, Darlington and Tees","00K","Hartlepool and Stockton-on-Tees","Stockton Nhs Health Care Centre","Tithebarn House High Newham Court Hardwick Stockton On Tees ","TS198RH","-","-","APMS","No","Q2",1857,1958,990.32,939.04,1782338,0,28450,0,0,0,0,0,0,25833,0,1452,0,0,0,3282,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2585,1839018,0,1839018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North East and North Cumbria",NA,NA,NA,NA,1782338,28450,-2585,4982,0,0,45.3606505,5
"Y00527",2017,2019,"Q74","NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST)","00K","NHS HARTLEPOOL AND STOCKTON-ON-TEES CCG","STOCKTON NHS HEALTH CARE CENTRE","TITHEBARN HOUSE HIGH NEWHAM COURT HARDWICK STOCKTON ON TEES ","TS19 8RH","01/06/2004","02/11/2017","PMS","No",NA,9,7.61,0.35,0.42,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,1.63,0,0,0,0,1.56,3.19,0,3.19,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North East and North Cumbria","GP practice","Urban","| Part year of data |",NA,1.63,0,1.56,0,0,0,45.3606505,5
"Y00527",2017,2016,"Q74","NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST)","00K","NHS HARTLEPOOL AND STOCKTON-ON-TEES CCG","Stockton Nhs Health Care Centre","Tithebarn House High Newham Court Hardwick Stockton On Tees ","TS198RH","","","APMS","No","Q2",1893,1926.821669,1047.72,1029.33,1938347.27,0,16495.31,0,0,0,0,0,0,24063.6,0,7525.03,0,115.22,0,0,0,-1180.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2029.77,1983336.06,0,1983336.06,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North East and North Cumbria",NA,NA,NA,NA,1938347.27,16495.31,-2029.77,6459.65,0,0,45.3606505,5
"Y00527",2017,2018,"Q74","NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST)","00K","NHS HARTLEPOOL AND STOCKTON-ON-TEES CCG","STOCKTON NHS HEALTH CARE CENTRE","TITHEBARN HOUSE HIGH NEWHAM COURT HARDWICK STOCKTON ON TEES ","TS19 8RH","01/06/2004","","APMS","No","Q4",10,9.17,4362.01,4759.07,14750,0,0,0,0,0,0,0,676.32,7505.79,NA,540.32,970.43,0,NA,1381.8,1400,44.11,NA,NA,NA,176.4,0,0,NA,11302.18,0,0,0,836.37,0,2879.9,764.49,43620.11,0,43620.11,0,362.6,NA,NA,0,29.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North East and North Cumbria","GP practice","Urban","| Large decrease in patient numbers |",NA,14750,0,1440.81,16207.24,3716.27,0,45.3606505,5
"Y00527",2017,2017,"Q74","NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST)","00K","NHS HARTLEPOOL AND STOCKTON-ON-TEES CCG","STOCKTON NHS HEALTH CARE CENTRE","TITHEBARN HOUSE HIGH NEWHAM COURT HARDWICK STOCKTON ON TEES ","TS19 8RH","01/06/2004","","APMS","No","Q4",2085,2109.15,926.66,916.05,1889217.13,0,0,0,0,0,0,0,0,25749.03,NA,8290.28,0,0,NA,0,0,0,NA,NA,NA,0,0,0,0,9809.52,0,0,0,0,0,0,-988.54,1932077.42,0,1932077.42,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North East and North Cumbria","GP practice","Urban","",NA,1889217.13,0,-988.54,18099.8,0,0,45.3606505,5
"Y01851",2017,2016,"Q72","NHS ENGLAND NORTH (YORKSHIRE AND HUMBER)","03J","NHS NORTH KIRKLEES CCG","Victoria Medical Practice","Victoria Medical Centre Dewsbury Health Centre Wellington Road Dewsbury ","WF131HN","","","PMS","No","Q2",2848,2791.852961,166.96,170.31,294602.77,0,99450.32,0,0,0,0,0,0,36275,0,532.81,5451.12,1959.42,0,1016.12,3016,0,0,0,0,382,0,5447.12,130.39,19105.31,0,0,0,1589.37,0,8091.62,-1614.96,475492.97,-17447.73,458045.24,0,58.56,6336.86,12768.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"West Yorkshire",NA,NA,NA,NA,294602.77,99450.32,-1614.96,37098.85,9680.99,0,38.35511428,5
"Y01851",2017,2018,"Q72","NHS ENGLAND NORTH (YORKSHIRE AND HUMBER)","03J","NHS NORTH KIRKLEES CCG","VICTORIA MEDICAL PRACTICE","VICTORIA MEDICAL CENTRE DEWSBURY HEALTH CENTRE WELLINGTON ROAD DEWSBURY ","WF13 1HN","01/12/2006","12/12/2017","APMS","No","Q3",106,74.06,1835.42,2626.86,139585.95,0,22808.66,0,0,0,0,0,0,15114.15,NA,2681.02,0,0,NA,58.8,696,0,NA,NA,NA,29.4,0,0,NA,3348.08,0,0,0,349.12,0,1997.62,7709.49,194554.69,-3721.68,190833.01,0,0,NA,NA,0,176.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"West Yorkshire","GP practice","Urban","| Part year of data || Large decrease in patient numbers |",NA,139585.95,22808.66,7709.49,6989.7,2346.74,0,38.35511428,5
"Y01851",2017,2015,"Q52","West Yorkshire","03J","North Kirklees","Victoria Medical Practice","Victoria Medical Centre Dewsbury Health Centre Wellington Road Dewsbury ","WF131HN","-","-","PMS","No","Q2",2329,2191,167.9,178.46,343791,0,0,0,0,0,0,0,0,0,0,680,0,656,1615,3247,0,0,2476,0,1666,23,0,4895,0,21283,0,0,0,1715,0,8901,100,391048,-30457,360590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"West Yorkshire",NA,NA,NA,NA,343791,0,100,36541,10616,0,38.35511428,5
"Y01851",2017,2017,"Q72","NHS ENGLAND NORTH (YORKSHIRE AND HUMBER)","03J","NHS NORTH KIRKLEES CCG","VICTORIA MEDICAL PRACTICE","VICTORIA MEDICAL CENTRE DEWSBURY HEALTH CENTRE WELLINGTON ROAD DEWSBURY ","WF13 1HN","01/12/2006","","PMS","No","Q4",2950,2654.47,159.87,177.67,294603.25,0,61407.72,0,0,0,0,0,0,60790.08,NA,7218.86,5538.52,1049.87,NA,3700.08,3828,0,NA,NA,NA,350.8,0,10523.66,334.48,10726.03,0,0,0,1622.17,0,8212.35,1574.78,471617.85,-11127.36,460490.49,0,137.2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"West Yorkshire","GP practice","Urban","",NA,294603.25,61407.72,1574.78,43407.5,9834.52,0,38.35511428,5
"Y02129",2020,2016,"Q73","NHS ENGLAND NORTH (LANCASHIRE AND GREATER MANCHESTER)","02A","NHS TRAFFORD CCG","Trafford Health Centre","Trafford General Hospital Moorside Road Davyhulme Manchester ","M41 5SL","","","APMS","No","Q2",3419,3393.848769,538.87,542.86,-0.06,0,0,0,0,0,0,0,0,47742.14,0,3556.4,0,0,0,6058.52,116,2068,0,0,0,679.96,0,9486.14,666.17,522.2,0,0,961.28,1565.4,0,5478.1,1763075.31,1842395.24,-134184.17,1708211.07,0,419.68,38.2,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greater Manchester",NA,NA,NA,NA,-0.06,0,1763075.31,24534.35,7043.5,0,16.75973154,2
"Y02129",2020,2017,"Q83","NHS ENGLAND NORTH (GREATER MANCHESTER)","02A","NHS TRAFFORD CCG","TRAFFORD HEALTH CENTRE","TRAFFORD GENERAL HOSPITAL MOORSIDE ROAD DAVYHULME MANCHESTER ","M41  5SL","01/12/2007","","APMS","No","Q4",4122,4133.88,473.98,472.62,99967.53,0,0,0,0,0,0,0,0,47657.04,NA,8305.36,0,1745.91,NA,5832.32,1508,1716,NA,NA,NA,737.32,0,10513.09,990.89,9680.6,0,0,976.3,1686.36,0,6216.81,1754663,1953734.17,-82967.74,1870766.43,0,1537.64,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greater Manchester","GP practice","Urban","",NA,99967.53,0,1754663,43543.43,7903.17,0,16.88913019,2
"Y02129",2020,2015,"Q46","Greater Manchester","02A","Trafford","Trafford Health Centre","Trafford General Hospital Moorside Road Davyhulme Manchester ","M41 5SL","-","-","APMS","No","Q2",3065,3030,512.78,518.67,209566,0,0,0,0,0,0,0,0,30527,0,1371,0,2058,0,9203,947,1452,0,0,2090,489,0,4741,92,335,0,0,345,43,0,140,1308261,1571660,-94935,1476725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greater Manchester",NA,NA,NA,NA,209566,0,1308261,23123,183,0,16.63033289,2
"Y02129",2020,2022,"Y62","NORTH WEST COMMISSIONING REGION","02A","NHS TRAFFORD CCG","TRAFFORD HEALTH CENTRE","TRAFFORD HEALTH CENTRE TRAFFORD GH,MOORSIDE ROAD DAVYHULME MANCHESTER ","M41  5SL","01/12/2007","30/11/2020","Unknown","Unknown",NA,0,0,0,0,1559796,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,1559796,0,1559796,0,0,NA,NA,NA,0,0,"TRAFFORD WEST PCN",0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"Greater Manchester","GP practice","Missing","| No registered patients |","U79881",1559796,0,0,0,0,0,17.14792749,2
"Y02129",2020,2021,"Y62","NORTH WEST COMMISSIONING REGION","02A","NHS TRAFFORD CCG","TRAFFORD HEALTH CENTRE","TRAFFORD HEALTH CENTRE TRAFFORD GH,MOORSIDE ROAD DAVYHULME MANCHESTER ","M41  5SL","01/12/2007","30/11/2020","APMS","No",NA,0,0,0,0,1481398,0,0,0,0,0,0,0,0,-4608.23,NA,53.1,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,1476842.87,4121.5,1472721.37,0,0,NA,NA,0,0,0,"TRAFFORD WEST PCN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greater Manchester","GP practice","Urban","| Part year of data || No registered patients |","U79881",1481398,0,0,53.1,0,0,17.14792749,2
"Y02129",2020,2019,"Q83","NHS ENGLAND NORTH (GREATER MANCHESTER)","02A","NHS TRAFFORD CCG","TRAFFORD HEALTH CENTRE","TRAFFORD GENERAL HOSPITAL MOORSIDE ROAD DAVYHULME MANCHESTER ","M41  5SL","01/12/2007"," ","APMS","No",NA,4826.75,4783.46,525.46,530.21,1808555.12,0,0,0,0,0,0,0,0,62913.61,NA,8717.58,0,NA,NA,6017.2,140,132,NA,NA,NA,941.74,0,NA,NA,NA,0,0,1562.08,717.03,0,1787.93,642415.92,2536261.03,-99926.7,2436334.33,0,1662.42,NA,NA,0,568.4,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greater Manchester","GP practice","Urban","",NA,1808555.12,0,642415.92,19871.42,2504.96,0,17.14792749,2
"Y02129",2020,2020,"Y62","NORTH WEST COMMISSIONING REGION","02A","NHS TRAFFORD CCG","TRAFFORD HEALTH CENTRE","TRAFFORD GENERAL HOSPITAL MOORSIDE ROAD DAVYHULME MANCHESTER ","M41  5SL","01/12/2007","","APMS","No",NA,4878.333333,4739.72,377.41,388.45,1428304.51,0,0,0,0,0,0,0,250,39192.3,NA,8723.88,4580.43,NA,NA,3629.24,1960,88,NA,NA,NA,865.16,0,NA,NA,NA,0,0,757.02,9094.81,0,32116.15,291097.56,1841146.74,-10178.65,1830968.09,0,1941.58,NA,NA,0,497.8,9626.34,"TRAFFORD WEST PCN",8421.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greater Manchester","GP practice","Urban","| Part year of data |","U79881",1428304.51,0,299769.52,32669.45,41210.96,0,17.14792749,2
"Y02129",2020,2018,"Q83","NHS ENGLAND NORTH (GREATER MANCHESTER)","02A","NHS TRAFFORD CCG","TRAFFORD HEALTH CENTRE","TRAFFORD GENERAL HOSPITAL MOORSIDE ROAD DAVYHULME MANCHESTER ","M41  5SL","01/12/2007","","APMS","No","Q4",4644,4627.37,462.54,464.2,1376986.8,0,0,0,0,0,0,0,0,56072.66,NA,8537,0,0,NA,6134.8,3720,440,NA,NA,NA,911.4,0,-4044.26,NA,969.8,0,0,916.22,58.67,0,229.63,694259.33,2148014.45,-81061.56,2066952.89,0,2165.8,NA,NA,0,656.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greater Manchester","GP practice","Urban","",NA,1376986.8,0,694259.33,20407.36,288.3,0,17.01852884,2
"Y02424",2013,2023,"Y60","MIDLANDS COMMISSIONING REGION","78H","Unknown or no PCN","COTTINGHAM ROAD","COTTINGHAM ROAD CORBY NORTHAMPTON  ","NN17 2UR","20/11/2008","31/07/2013","Unknown","Unknown",NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,7692578.92,7692578.92,0,7692578.92,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,"NHS NORTHAMPTONSHIRE ICB - 78H",0,0,0,"Northamptonshire","GP practice","Urban","| No registered patients |","Unknown or no PCN",0,0,7692578.92,0,0,0,26.40687704,4
"Y02424",2013,2022,"Y60","MIDLANDS COMMISSIONING REGION","78H","NHS NORTHAMPTONSHIRE CCG","COTTINGHAM ROAD","COTTINGHAM ROAD CORBY NORTHAMPTON  ","NN17 2UR","20/11/2008","31/07/2013","Unknown","Unknown",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,5202229.92,5202229.92,0,5202229.92,0,0,NA,NA,NA,0,0,"Unknown or no PCN",0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"Northamptonshire","GP practice","Urban","| No registered patients |","Unknown or no PCN",0,0,5202229.92,0,0,0,26.40687704,4
