"Practice.Code","Year","location_name","service_population_group","domain","latest_rating","inherited_rating_y_n","IMD","IMD_quintile","ICB_NAME"
"P86017",2023,"Inspire Medical Centre","Overall","Overall","Good","N",50.64548836,5,"Greater Manchester"
"P86018",2019,"Littleborough Group Practice","Overall","Overall","Good","N",23.56366749,3,"Greater Manchester"
"P86019",2017,"Durnford Medical Centre","Overall","Overall","Good","N",31.33952245,4,"Greater Manchester"
"P86021",2017,"Dr Devadeep Gupta","Overall","Overall","Good","N",23.26688801,3,"Greater Manchester"
"P86023",2019,"Hopwood Medical Centre","Overall","Overall","Good","N",28.83410113,4,"Greater Manchester"
"P86026",2018,"The Dawes Family Practice","Overall","Overall","Good","N",36.3710208825,5,"Greater Manchester"
"P86602",2018,"Heady Hill Surgery","Overall","Overall","Good","N",36.2991948125,5,"Greater Manchester"
"P86606",2016,"Leela Ltd","Overall","Overall","Good","N",49.84788314,5,"Greater Manchester"
"P86608",2017,"The Village Medical Centre","Overall","Overall","Good","N",23.592436535,4,"Greater Manchester"
"P86609",2018,"The Dale Medical Practice","Overall","Overall","Good","N",48.863686225,5,"Greater Manchester"
"P86614",2018,"Dr Abid Hamid","Overall","Overall","Good","N",49.2617903275,5,"Greater Manchester"
"P86619",2019,"Dr M B Ghafoor and Dr S A Abbasi","Overall","Overall","Good","N",48.03318691,5,"Greater Manchester"
"P86620",2018,"Windermere Road Surgery","Overall","Overall","Good","N",43.9987855925,5,"Greater Manchester"
"P86624",2022,"Trinity Medical Centre","Overall","Overall","Good","N",24.25877706,3,"Greater Manchester"
"P87002",2019,"The Poplars Medical Centre","Overall","Overall","Good","N",27.39569852,4,"Greater Manchester"
"P87004",2024,"Salford Medical Centre 1","Overall","Overall","Good","N",40.96086931,5,"Greater Manchester"
"P87008",2021,"Walkden Medical Practice","Overall","Overall","Good","N",31.56832226,4,"Greater Manchester"
"P87015",2018,"Pendleton Medical Centre","Overall","Overall","Good","Y",46.391663315,5,"Greater Manchester"
"P87016",2017,"The Sides Medical Practice","Overall","Overall","Good","N",13.19251234,2,"Greater Manchester"
"P87017",2017,"The Limes Medical Practice","Overall","Overall","Good","N",28.826394245,4,"Greater Manchester"
"P87019",2018,"Silverdale Medical Practice","Overall","Overall","Good","N",32.23023654,4,"Greater Manchester"
"P87020",2018,"St Andrews Medical Practice 2","Overall","Overall","Good","N",34.3623234725,5,"Greater Manchester"
"P87022",2021,"Willow Tree Healthy Living Centre","Overall","Overall","Good","N",45.30463535,5,"Greater Manchester"
"P87024",2017,"Springfield Medical Centre","Overall","Overall","Good","N",37.917836285,5,"Greater Manchester"
"P87025",2024,"The Lakes Medical Practice","Overall","Overall","Good","N",28.58862226,4,"Greater Manchester"
"P87026",2018,"Newbury Green Medical Practice","Overall","Overall","Good","N",43.9771239125,5,"Greater Manchester"
"P87027",2016,"Langworthy Medical Practice","Overall","Overall","Good","N",41.696833955,5,"Greater Manchester"
"P87028",2017,"The Gill Medical Centre","Overall","Overall","Good","N",31.66336605,4,"Greater Manchester"
"P87032",2022,"Dr Venkatachalum Raj","Overall","Overall","Good","N",26.88801804,3,"Greater Manchester"
"P87035",2015,"Ordsall Health Surgery","Overall","Overall","Good","N",38.20712989,5,"Greater Manchester"
"P87040",2016,"Sorrel Bank Medical Practice","Overall","Overall","Good","N",35.1054290775,5,"Greater Manchester"
"P87610",2020,"The Mosslands Medical Practice","Overall","Overall","Good","N",26.88517992,4,"Greater Manchester"
"P87613",2024,"Cleggs Lane Medical Practice","Overall","Overall","Good","N",52.07802601,5,"Greater Manchester"
"P87620",2022,"Drs Joseph Borg-Costanzi/Ian Gilani/Brian Rhodes","Overall","Overall","Good","N",29.71335603,4,"Greater Manchester"
"P87624",2016,"Ellenbrook Medical Practice","Overall","Overall","Good","N",12.9987776525,2,"Greater Manchester"
"P87625",2023,"Dearden Avenue Medical Practice","Overall","Overall","Good","N",50.88093325,5,"Greater Manchester"
"P87627",2017,"Orchard Medical Centre","Overall","Overall","Good","N",15.13968868,2,"Greater Manchester"
"P87630",2017,"Cherry Medical Practice","Overall","Overall","Good","N",49.49038966,5,"Greater Manchester"
"P87634",2024,"Clarendon Surgery","Overall","Overall","Good","N",47.38469074,5,"Greater Manchester"
"P87639",2018,"Cornerstone Medical Practice","Overall","Overall","Good","N",44.162624135,5,"Greater Manchester"
"P87648",2018,"Dr Davis's Medical Practice","Overall","Overall","Good","N",33.78849481,5,"Greater Manchester"
"P87649",2023,"Chapel Group Medical Centre","Overall","Overall","Good","N",27.72315167,4,"Greater Manchester"
"P87651",2019,"Dr Samuel Levenson","Overall","Overall","Good","N",32.55664507,4,"Greater Manchester"
"P87654",2018,"Lower Broughton Medical Practice 3","Overall","Overall","Good","N",48.5650903575,5,"Greater Manchester"
"P87657",2018,"Irlam Clinic","Overall","Overall","Good","N",26.45657606,4,"Greater Manchester"
"P87658",2023,"Dr Joann Amin","Overall","Overall","Good","N",39.96574419,5,"Greater Manchester"
"P87661",2023,"Manchester Road East Medical Practice","Overall","Overall","Inadequate","N",47.04236182,5,"Greater Manchester"
"P88002",2018,"Marple Bridge Surgery","Overall","Overall","Good","N",8.813117791,1,"Greater Manchester"
"P88003",2017,"Manor Medical Practice","Overall","Overall","Good","N",30.977397765,4,"Greater Manchester"
"P88005",2016,"The Reddish Family Practice","Overall","Overall","Good","N",27.9170841975,4,"Greater Manchester"
"P88006",2018,"Marple Cottage Surgery","Overall","Overall","Outstanding","N",14.8118156025,2,"Greater Manchester"
"P88007",2017,"Cheadle Hulme Medical Group","Overall","Overall","Good","N",9.0913812255,1,"Greater Manchester"
"P88008",2017,"Heaton Mersey Medical Practice","Overall","Overall","Good","N",13.154822645,2,"Greater Manchester"
"P88009",2017,"Woodley Village Surgery","Overall","Overall","Good","N",22.948712185,3,"Greater Manchester"
"P88011",2016,"Heaton Norris Medical Practice","Overall","Overall","Good","N",35.1939475825,5,"Greater Manchester"
"P88012",2016,"Beech House Medical Practice","Overall","Overall","Good","N",11.70429249,2,"Greater Manchester"
"P88013",2017,"Caritas General Practice Partnership","Overall","Overall","Good","N",21.87199712,3,"Greater Manchester"
"P88014",2016,"Adshall Road Medical Practice","Overall","Overall","Good","N",25.560584895,4,"Greater Manchester"
"P88015",2016,"Bramhall Health Centre","Overall","Overall","Good","N",5.23954568375,1,"Greater Manchester"
"P88016",2019,"Bramhall Park Medical Centre","Overall","Overall","Good","N",22.50913673,3,"Greater Manchester"
"P88017",2016,"Chadsfield Medical Practice","Overall","Overall","Good","N",17.72348715,3,"Greater Manchester"
"P88018",2016,"Park View Group Practice","Overall","Overall","Good","N",28.16772107,4,"Greater Manchester"
"P88019",2016,"Alvanley Family Practice","Overall","Overall","Good","N",24.4772537275,4,"Greater Manchester"
"P88020",2016,"Cheadle Medical Practice","Overall","Overall","Good","N",17.378327965,3,"Greater Manchester"
"P88021",2018,"Marple Medical Practice","Overall","Overall","Good","N",14.3672089525,2,"Greater Manchester"
"P88023",2019,"Heald Green Health Centre","Overall","Overall","Good","N",15.3061309,2,"Greater Manchester"
"P88024",2018,"Gatley Group Practice","Overall","Overall","Good","N",12.6982790525,1,"Greater Manchester"
"P88025",2017,"Hulme Hall Medical Group Handforth","Overall","Overall","Good","N",11.254982975,1,"Greater Manchester"
"P88026",2017,"Heaton Moor Medical Group","Overall","Overall","Good","N",18.89549181,3,"Greater Manchester"
"P88031",2017,"Bracondale Medical Centre","Overall","Overall","Good","N",18.638722425,3,"Greater Manchester"
"P88041",2016,"The Village Surgery","Overall","Overall","Good","N",4.9898006705,1,"Greater Manchester"
"P88042",2017,"Heald Green Health Centre 1","Overall","Overall","Good","N",14.847212575,2,"Greater Manchester"
"P88043",2016,"Brinnington Surgery","Overall","Overall","Outstanding","N",60.6561956025,5,"Greater Manchester"
"P88044",2019,"Bredbury Medical Centre","Overall","Overall","Good","N",27.73856963,4,"Greater Manchester"
"P88606",2017,"Springfield Surgery","Overall","Overall","Good","N",16.25845857,2,"Greater Manchester"
"P88615",2017,"Vernon Park Surgery","Overall","Overall","Good","N",38.11767906,5,"Greater Manchester"
"P88623",2016,"Dr Robert Mathewson","Overall","Overall","Good","N",9.48682127825,1,"Greater Manchester"
"P88625",2016,"Archwood Medical Practice","Overall","Overall","Good","N",20.9522486575,3,"Greater Manchester"
"P88632",2019,"Stockport Medical Group","Overall","Overall","Good","N",30.73556935,4,"Greater Manchester"
"P89002",2016,"The Brooke Surgery","Overall","Overall","Good","N",29.6495396075,4,"Greater Manchester"
"P89003",2018,"Albion Medical Practice","Overall","Overall","Good","N",35.768719675,5,"Greater Manchester"
"P89004",2019,"Awburn House Medical Practice","Overall","Overall","Good","N",25.73813638,4,"Greater Manchester"
"P89005",2016,"Lockside Medical Centre","Overall","Overall","Outstanding","N",26.0176782175,4,"Greater Manchester"
"P89006",2023,"Pennine Medical Centre","Overall","Overall","Good","N",18.42114167,2,"Greater Manchester"
"P89007",2018,"Staveleigh Medical Centre","Overall","Overall","Good","N",29.577803125,4,"Greater Manchester"
"P89010",2019,"Medlock Vale Medical Practice","Overall","Overall","Good","N",26.66219103,4,"Greater Manchester"
"P89011",2016,"Gordon Street Medical Centre","Overall","Overall","Good","N",37.67316939,5,"Greater Manchester"
"P89012",2022,"Clarendon Medical Centre","Overall","Overall","Good","N",33.21858393,4,"Greater Manchester"
"P89013",2019,"Hattersley Group Practice","Overall","Overall","Good","N",55.3471935,5,"Greater Manchester"
"P89014",2018,"Haughton Thornley Medical Centres","Overall","Overall","Outstanding","N",32.55055194,4,"Greater Manchester"
"P89015",2019,"Churchgate Surgery","Overall","Overall","Good","N",27.72210122,4,"Greater Manchester"
"P89016",2024,"Donneybrook Medical Centre","Overall","Overall","Good","N",32.65221082,4,"Greater Manchester"
"P89018",2018,"Denton Medical Practice","Overall","Overall","Good","N",30.7423211225,4,"Greater Manchester"
"P89020",2022,"HT Practice","Overall","Overall","Good","N",38.85144338,5,"Greater Manchester"
"P89021",2019,"Dukinfield Medical Practice","Overall","Overall","Good","N",30.94962124,4,"Greater Manchester"
"P89022",2018,"King Street Medical Centre","Overall","Overall","Good","N",37.2559798275,5,"Greater Manchester"
"P89023",2022,"St Andrews House Medical Centre","Overall","Overall","Good","N",29.99022081,4,"Greater Manchester"
"P89025",2018,"Town Hall Surgery","Overall","Overall","Good","N",33.96926459,5,"Greater Manchester"
"P89026",2022,"Grosvenor Medical Centre","Overall","Overall","Good","N",29.66703859,4,"Greater Manchester"
"P89029",2022,"Market Street Medical Practice","Overall","Overall","Good","N",29.78372765,4,"Greater Manchester"
"P89030",2023,"West End Medical Centre","Overall","Overall","Good","N",40.19954085,5,"Greater Manchester"
"P89602",2019,"The Smithy Surgery","Overall","Overall","Good","N",22.0356933,3,"Greater Manchester"
"P89609",2016,"Stamford House Medical Centre","Overall","Overall","Good","N",37.53693262,5,"Greater Manchester"
"P89612",2019,"Dr Christina Mary Greenhough","Overall","Overall","Good","N",22.84352669,3,"Greater Manchester"
"P89613",2023,"Dr Samir Sadik","Overall","Overall","Inadequate","N",32.34606898,4,"Greater Manchester"
"P89618",2017,"The Pike Practice","Overall","Overall","Good","N",24.70772456,4,"Greater Manchester"
"P91003",2017,"Park Medical Practice","Overall","Overall","Good","Y",8.6908222755,1,"Greater Manchester"
"P91004",2022,"Altrincham Medical Practice","Overall","Overall","Good","N",8.12217577,1,"Greater Manchester"
"P91006",2017,"Urmston Group Practice","Overall","Overall","Good","N",14.38999346,2,"Greater Manchester"
"P91007",2017,"Timperley Health Centre - Westwood","Overall","Overall","Good","N",13.05760996,2,"Greater Manchester"
"P91008",2016,"Shay Lane Medical Centre","Overall","Overall","Good","N",6.15210908925,1,"Greater Manchester"
"P91009",2018,"Davyhulme Medical Centre","Overall","Overall","Good","N",12.96381388,1,"Greater Manchester"
"P91011",2016,"Dr Mahendra Patel","Overall","Overall","Outstanding","N",5.76690918275,1,"Greater Manchester"
"P91012",2018,"Primrose Surgery","Overall","Overall","Good","N",14.8614461625,2,"Greater Manchester"
"P91013",2018,"Boundary House Medical Centre","Overall","Overall","Good","N",26.0773631825,4,"Greater Manchester"
"P91014",2016,"Washway Road Medical Centre","Overall","Overall","Good","N",10.20645052975,1,"Greater Manchester"
"P91016",2022,"West Timperley Medical Centre","Overall","Overall","Good","N",10.73988519,1,"Greater Manchester"
"P91017",2019,"Bodmin Road Health Centre","Overall","Overall","Good","N",16.62047185,2,"Greater Manchester"
"P91018",2019,"Delamere Medical Practice","Overall","Overall","Outstanding","N",22.75669313,3,"Greater Manchester"
"P91019",2024,"Dr Salam J Farhan","Overall","Overall","Inadequate","N",44.13843125,5,"Greater Manchester"
"P91020",2018,"Limelight Health and Well-being Hub","Overall","Overall","Good","N",38.209276075,5,"Greater Manchester"
"P91021",2016,"Firsway Health Centre","Overall","Overall","Good","N",15.29137056,2,"Greater Manchester"
"P91026",2019,"Partington Family Practice","Overall","Overall","Good","N",43.72973382,5,"Greater Manchester"
"P91029",2024,"Flixton Road Medical Centre","Overall","Overall","Good","N",14.78026561,2,"Greater Manchester"
"P91035",2016,"Conway Road Medical Practice","Overall","Overall","Good","N",13.14164688,2,"Greater Manchester"
"P91603",2022,"Barrington Medical Centre","Overall","Overall","Good","N",9.08880728,1,"Greater Manchester"
"P91604",2023,"St Johns Medical Centre","Overall","Overall","Good","N",7.275787873,1,"Greater Manchester"
"P91617",2021,"Dr Anoop Sahal","Overall","Overall","Good","N",11.65325084,1,"Greater Manchester"
"P91623",2016,"The Village Surgery","Overall","Overall","Good","N",9.895420469,1,"Greater Manchester"
"P91627",2016,"Lostock Medical Centre","Overall","Overall","Good","N",22.49043492,3,"Greater Manchester"
"P91629",2017,"North Trafford Group Practice","Overall","Overall","Good","N",27.059460515,4,"Greater Manchester"
"P91631",2017,"Dr Sally Johnston","Overall","Overall","Good","N",8.5147457695,1,"Greater Manchester"
"P92001",2022,"Dr Shobha Vallabhaneni & Partners - Medicentre","Overall","Overall","Good","N",19.1880285,2,"Greater Manchester"
"P92002",2017,"Braithwaite Road Surgery","Overall","Overall","Good","N",15.310129425,2,"Greater Manchester"
"P92003",2016,"The Dicconson Group Practice","Overall","Overall","Good","N",28.588584085,4,"Greater Manchester"
"P92004",2016,"Dr Tun & Partners","Overall","Overall","Good","N",25.2771572575,4,"Greater Manchester"
"P92005",2019,"Dr Saira Zaman","Overall","Overall","Outstanding","N",23.51284884,3,"Greater Manchester"
"P92006",2017,"Dr Ahmad and Partners","Overall","Overall","Good","N",33.09184857,5,"Greater Manchester"
"P92007",2023,"Old Henry Street Medical Centre","Overall","Overall","Good","N",33.84548574,4,"Greater Manchester"
"P92008",2017,"Bradshaw Medical Partnership","Overall","Overall","Good","N",25.67281054,4,"Greater Manchester"
"P92010",2022,"Beech Hill Medical Practice","Overall","Overall","Good","N",24.08617719,3,"Greater Manchester"
"P92011",2018,"Sullivan Way Surgery","Overall","Overall","Good","N",31.440585705,4,"Greater Manchester"
"P92014",2018,"Standish Medical Practice","Overall","Overall","Good","N",11.58201563,1,"Greater Manchester"
"P92015",2017,"Aspull Surgery","Overall","Overall","Good","N",20.373965385,3,"Greater Manchester"
"P92016",2016,"Pennygate Medical Centre","Overall","Overall","Good","N",25.0622108525,4,"Greater Manchester"
"P92017",2018,"Shevington Surgery","Overall","Overall","Outstanding","N",10.724152665,1,"Greater Manchester"
"P92019",2016,"Pemberton Surgery","Overall","Overall","Good","N",35.991057105,5,"Greater Manchester"
"P92020",2018,"Dr Sivakumar and Dr Gude","Overall","Overall","Good","N",14.3992125725,2,"Greater Manchester"
"P92021",2022,"Newtown Medical Practice","Overall","Overall","Requires improvement","N",33.60209673,4,"Greater Manchester"
"P92023",2019,"Brookmill Medical Centre","Overall","Overall","Good","N",30.04926228,4,"Greater Manchester"
"P92024",2022,"Kumar Family Practice","Overall","Overall","Good","N",23.34709829,3,"Greater Manchester"
"P92026",2016,"Dr M K Patel & Partners","Overall","Overall","Good","N",31.0997975275,4,"Greater Manchester"
